Sword	Refinement	Artifact set	Mainstats	Substat ATK%/CR/CD (N=18)	Substat ATK%/CR/CD (N=20)	Substat ATK%/CR/CD (N=25)
Cool Steel no active	3	4-bs frozen	ATK%/CRYO/CD	0/11/7	0/12/8	0/14/11
Cool Steel no active	4	4-bs frozen	ATK%/CRYO/CD	0/11/7	0/12/8	0/14/11
Cool Steel no active	5	4-bs frozen	ATK%/CRYO/CD	0/11/7	0/12/8	0/14/11
Cool Steel no active	1	4-bolide no shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-bolide no shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-bolide no shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	4-bolide no shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	4-bolide no shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	4-bolide with shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-bolide with shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-bolide with shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	4-bolide with shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	4-bolide with shield	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	4-pf 0 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-pf 0 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-pf 0 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	4-pf 0 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	4-pf 0 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	4-pf 1 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-pf 1 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-pf 1 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	4-pf 1 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	4-pf 1 stack	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	4-pf 2 stacks	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-pf 2 stacks	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-pf 2 stacks	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	4-pf 2 stacks	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	4-pf 2 stacks	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	2-glad-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	2-glad-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	2-glad-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	2-glad-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	2-glad-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	2-glad-2-bc	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	2-glad-2-bc	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	2-glad-2-bc	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	2-glad-2-bc	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	2-glad-2-bc	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	2-bc-2-pf	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	2-bc-2-pf	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	2-bc-2-pf	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	2-bc-2-pf	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	2-bc-2-pf	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	2-bc-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	2-bc-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	2-bc-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	2-bc-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	2-bc-2-bs	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	2-glad-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	2-glad-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	2-glad-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	2-glad-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	2-glad-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	2-bs-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	2-bs-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	2-bs-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	2-bs-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	2-bs-2-no	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	4-no no active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-no no active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-no no active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	4-no no active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	4-no no active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	4-no with active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-no with active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-no with active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	4-no with active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	4-no with active	ATK%/CRYO/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	4-glad	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-glad	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-glad	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-glad	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-glad	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-bc no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-bc no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-bc no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-bc no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-bc no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-bc with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-bc with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-bc with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-bc with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-bc with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-bs no cryo	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-bs no cryo	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-bs no cryo	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-bs no cryo	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-bs no cryo	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-bs cryo	ATK%/ATK%/ATK%	0/9/9	0/10/10	0/12/13
Cool Steel no active	2	4-bs cryo	ATK%/ATK%/ATK%	0/9/9	0/10/10	0/12/13
Cool Steel no active	3	4-bs cryo	ATK%/ATK%/ATK%	0/9/9	0/10/10	0/12/13
Cool Steel no active	4	4-bs cryo	ATK%/ATK%/ATK%	0/9/9	0/10/10	0/12/13
Cool Steel no active	5	4-bs cryo	ATK%/ATK%/ATK%	0/9/9	0/10/10	0/12/13
Cool Steel no active	1	4-bs frozen	ATK%/ATK%/ATK%	0/6/12	0/7/13	0/9/16
Cool Steel no active	2	4-bs frozen	ATK%/ATK%/ATK%	0/6/12	0/7/13	0/9/16
Cool Steel no active	3	4-bs frozen	ATK%/ATK%/ATK%	0/6/12	0/7/13	0/9/16
Cool Steel no active	4	4-bs frozen	ATK%/ATK%/ATK%	0/6/12	0/7/13	0/9/16
Cool Steel no active	5	4-bs frozen	ATK%/ATK%/ATK%	0/6/12	0/7/13	0/9/16
Cool Steel no active	1	4-bolide no shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-bolide no shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-bolide no shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-bolide no shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-bolide no shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-bolide with shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-bolide with shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-bolide with shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-bolide with shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-bolide with shield	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-pf 0 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-pf 0 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-pf 0 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-pf 0 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-pf 0 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-pf 1 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-pf 1 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-pf 1 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-pf 1 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-pf 1 stack	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-pf 2 stacks	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-pf 2 stacks	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-pf 2 stacks	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-pf 2 stacks	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-pf 2 stacks	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	2-glad-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	2-glad-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	2-glad-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	2-glad-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	2-glad-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	2-glad-2-bc	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	2-glad-2-bc	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	2-glad-2-bc	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	2-glad-2-bc	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	2-glad-2-bc	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	2-bc-2-pf	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	2-bc-2-pf	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	2-bc-2-pf	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	2-bc-2-pf	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	2-bc-2-pf	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	2-bc-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	2-bc-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	2-bc-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	2-bc-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	2-bc-2-bs	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	2-glad-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	2-glad-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	2-glad-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	2-glad-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	2-glad-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	2-bs-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	2-bs-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	2-bs-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	2-bs-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	2-bs-2-no	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-no no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-no no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-no no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-no no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-no no active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-no with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	2	4-no with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	3	4-no with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	4	4-no with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	5	4-no with active	ATK%/ATK%/ATK%	0/12/6	0/13/7	0/16/9
Cool Steel no active	1	4-glad	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-glad	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-glad	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-glad	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-glad	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-bc no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-bc no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-bc no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-bc no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-bc no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-bc with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-bc with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-bc with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-bc with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-bc with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-bs no cryo	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-bs no cryo	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-bs no cryo	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-bs no cryo	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-bs no cryo	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-bs cryo	ATK%/ATK%/CR	0/4/14	0/5/15	0/8/17
Cool Steel no active	2	4-bs cryo	ATK%/ATK%/CR	0/4/14	0/5/15	0/8/17
Cool Steel no active	3	4-bs cryo	ATK%/ATK%/CR	0/4/14	0/5/15	0/8/17
Cool Steel no active	4	4-bs cryo	ATK%/ATK%/CR	0/4/14	0/5/15	0/8/17
Cool Steel no active	5	4-bs cryo	ATK%/ATK%/CR	0/4/14	0/5/15	0/8/17
Cool Steel no active	1	4-bs frozen	ATK%/ATK%/CR	0/1/17	0/2/18	0/5/20
Cool Steel no active	2	4-bs frozen	ATK%/ATK%/CR	0/1/17	0/2/18	0/5/20
Cool Steel no active	3	4-bs frozen	ATK%/ATK%/CR	0/1/17	0/2/18	0/5/20
Cool Steel no active	4	4-bs frozen	ATK%/ATK%/CR	0/1/17	0/2/18	0/5/20
Cool Steel no active	5	4-bs frozen	ATK%/ATK%/CR	0/1/17	0/2/18	0/5/20
Cool Steel no active	1	4-bolide no shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-bolide no shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-bolide no shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-bolide no shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-bolide no shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-bolide with shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-bolide with shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-bolide with shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-bolide with shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-bolide with shield	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-pf 0 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-pf 0 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-pf 0 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-pf 0 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-pf 0 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-pf 1 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-pf 1 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-pf 1 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-pf 1 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-pf 1 stack	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-pf 2 stacks	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-pf 2 stacks	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-pf 2 stacks	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-pf 2 stacks	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-pf 2 stacks	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	2-glad-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	2-glad-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	2-glad-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	2-glad-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	2-glad-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	2-glad-2-bc	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	2-glad-2-bc	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	2-glad-2-bc	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	2-glad-2-bc	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	2-glad-2-bc	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	2-bc-2-pf	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	2-bc-2-pf	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	2-bc-2-pf	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	2-bc-2-pf	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	2-bc-2-pf	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	2-bc-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	2-bc-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	2-bc-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	2-bc-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	2-bc-2-bs	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	2-glad-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	2-glad-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	2-glad-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	2-glad-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	2-glad-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	2-bs-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	2-bs-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	2-bs-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	2-bs-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	2-bs-2-no	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-no no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-no no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-no no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-no no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-no no active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-no with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	2	4-no with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	3	4-no with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	4	4-no with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	5	4-no with active	ATK%/ATK%/CR	0/7/11	0/8/12	0/11/14
Cool Steel no active	1	4-glad	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-glad	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-glad	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	4-glad	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	4-glad	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	4-bc no active	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-bc no active	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-bc no active	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	4	4-bc no active	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	5	4-bc no active	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	1	4-bc with active	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	2	4-bc with active	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
Cool Steel no active	3	4-bc with active	ATK%/ATK%/CD	0/17/1	0/18/2	0/20/5
