Sword	Refinement	Artifact set	Mainstats	E optimized substat ATK%/DEF%/CR/CD	Rotation optimized substat ATK%/DEF%/CR/CD	E optimized damage	Rotation optimized damage
Silver Sword	1	2-glad-2-no	DEF%/DEF%/CR	0/17/0/3	0/2/7/11	10916.509072315393	188424.68282022973
Silver Sword	2	2-glad-2-no	DEF%/DEF%/CR	0/17/0/3	0/2/7/11	10916.509072315393	188424.68282022973
Silver Sword	3	2-glad-2-no	DEF%/DEF%/CR	0/17/0/3	0/2/7/11	10916.509072315393	188424.68282022973
Silver Sword	4	2-glad-2-no	DEF%/DEF%/CR	0/17/0/3	0/2/7/11	10916.509072315393	188424.68282022973
Silver Sword	5	2-glad-2-no	DEF%/DEF%/CR	0/17/0/3	0/2/7/11	10916.509072315393	188424.68282022973
Silver Sword	1	2-petra-2-no	DEF%/DEF%/CR	0/17/0/3	0/3/7/10	12187.841650612992	207494.84466840193
Silver Sword	2	2-petra-2-no	DEF%/DEF%/CR	0/17/0/3	0/3/7/10	12187.841650612992	207494.84466840193
Silver Sword	3	2-petra-2-no	DEF%/DEF%/CR	0/17/0/3	0/3/7/10	12187.841650612992	207494.84466840193
Silver Sword	4	2-petra-2-no	DEF%/DEF%/CR	0/17/0/3	0/3/7/10	12187.841650612992	207494.84466840193
Silver Sword	5	2-petra-2-no	DEF%/DEF%/CR	0/17/0/3	0/3/7/10	12187.841650612992	207494.84466840193
Silver Sword	1	2-def-2-glad	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	196421.597918129
Silver Sword	2	2-def-2-glad	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	196421.597918129
Silver Sword	3	2-def-2-glad	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	196421.597918129
Silver Sword	4	2-def-2-glad	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	196421.597918129
Silver Sword	5	2-def-2-glad	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	196421.597918129
Silver Sword	1	2-def-2-no	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	197080.9674799485
Silver Sword	2	2-def-2-no	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	197080.9674799485
Silver Sword	3	2-def-2-no	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	197080.9674799485
Silver Sword	4	2-def-2-no	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	197080.9674799485
Silver Sword	5	2-def-2-no	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	11691.098525636557	197080.9674799485
Silver Sword	1	2-def-2-petra	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	13052.63950300106	217517.2438479278
Silver Sword	2	2-def-2-petra	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	13052.63950300106	217517.2438479278
Silver Sword	3	2-def-2-petra	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	13052.63950300106	217517.2438479278
Silver Sword	4	2-def-2-petra	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	13052.63950300106	217517.2438479278
Silver Sword	5	2-def-2-petra	DEF%/DEF%/CR	0/6/5/9	0/0/8/12	13052.63950300106	217517.2438479278
Silver Sword	1	2-gamb-2-glad	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201019.706063566
Silver Sword	2	2-gamb-2-glad	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201019.706063566
Silver Sword	3	2-gamb-2-glad	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201019.706063566
Silver Sword	4	2-gamb-2-glad	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201019.706063566
Silver Sword	5	2-gamb-2-glad	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201019.706063566
Silver Sword	1	2-gamb-2-no	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201547.93295611773
Silver Sword	2	2-gamb-2-no	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201547.93295611773
Silver Sword	3	2-gamb-2-no	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201547.93295611773
Silver Sword	4	2-gamb-2-no	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201547.93295611773
Silver Sword	5	2-gamb-2-no	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	12233.436310232211	201547.93295611773
Silver Sword	1	2-gamb-2-petra	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	13466.645615699166	219881.96511090363
Silver Sword	2	2-gamb-2-petra	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	13466.645615699166	219881.96511090363
Silver Sword	3	2-gamb-2-petra	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	13466.645615699166	219881.96511090363
Silver Sword	4	2-gamb-2-petra	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	13466.645615699166	219881.96511090363
Silver Sword	5	2-gamb-2-petra	DEF%/DEF%/CR	0/18/0/2	0/6/5/9	13466.645615699166	219881.96511090363
Silver Sword	1	2-glad-2-petra	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207292.83427975944
Silver Sword	2	2-glad-2-petra	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207292.83427975944
Silver Sword	3	2-glad-2-petra	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207292.83427975944
Silver Sword	4	2-glad-2-petra	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207292.83427975944
Silver Sword	5	2-glad-2-petra	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207292.83427975944
Silver Sword	1	2-glad-2-no	DEF%/DEF%/CD	0/7/13/0	0/2/17/1	10824.358559938559	188432.9806196716
Silver Sword	2	2-glad-2-no	DEF%/DEF%/CD	0/7/13/0	0/2/17/1	10824.358559938559	188432.9806196716
Silver Sword	3	2-glad-2-no	DEF%/DEF%/CD	0/7/13/0	0/2/17/1	10824.358559938559	188432.9806196716
Silver Sword	4	2-glad-2-no	DEF%/DEF%/CD	0/7/13/0	0/2/17/1	10824.358559938559	188432.9806196716
Silver Sword	5	2-glad-2-no	DEF%/DEF%/CD	0/7/13/0	0/2/17/1	10824.358559938559	188432.9806196716
Silver Sword	1	2-petra-2-no	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207487.95572933584
Silver Sword	2	2-petra-2-no	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207487.95572933584
Silver Sword	3	2-petra-2-no	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207487.95572933584
Silver Sword	4	2-petra-2-no	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207487.95572933584
Silver Sword	5	2-petra-2-no	DEF%/DEF%/CD	0/7/13/0	0/3/16/1	12084.959323906558	207487.95572933584
Silver Sword	1	2-def-2-glad	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	196393.8294825339
Silver Sword	2	2-def-2-glad	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	196393.8294825339
Silver Sword	3	2-def-2-glad	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	196393.8294825339
Silver Sword	4	2-def-2-glad	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	196393.8294825339
Silver Sword	5	2-def-2-glad	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	196393.8294825339
Silver Sword	1	2-def-2-no	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	197053.1058282234
Silver Sword	2	2-def-2-no	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	197053.1058282234
Silver Sword	3	2-def-2-no	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	197053.1058282234
Silver Sword	4	2-def-2-no	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	197053.1058282234
Silver Sword	5	2-def-2-no	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	11687.258017132315	197053.1058282234
Silver Sword	1	2-def-2-petra	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	13048.35173030766	217486.49308711212
Silver Sword	2	2-def-2-petra	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	13048.35173030766	217486.49308711212
Silver Sword	3	2-def-2-petra	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	13048.35173030766	217486.49308711212
Silver Sword	4	2-def-2-petra	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	13048.35173030766	217486.49308711212
Silver Sword	5	2-def-2-petra	DEF%/DEF%/CD	0/4/16/0	0/0/18/2	13048.35173030766	217486.49308711212
Silver Sword	1	2-gamb-2-glad	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	200886.82839886317
Silver Sword	2	2-gamb-2-glad	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	200886.82839886317
Silver Sword	3	2-gamb-2-glad	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	200886.82839886317
Silver Sword	4	2-gamb-2-glad	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	200886.82839886317
Silver Sword	5	2-gamb-2-glad	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	200886.82839886317
Silver Sword	1	2-gamb-2-no	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	201437.2628916016
Silver Sword	2	2-gamb-2-no	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	201437.2628916016
Silver Sword	3	2-gamb-2-no	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	201437.2628916016
Silver Sword	4	2-gamb-2-no	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	201437.2628916016
Silver Sword	5	2-gamb-2-no	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	12035.795331818703	201437.2628916016
Silver Sword	1	2-gamb-2-petra	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	13249.08115155849	219676.75733098693
Silver Sword	2	2-gamb-2-petra	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	13249.08115155849	219676.75733098693
Silver Sword	3	2-gamb-2-petra	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	13249.08115155849	219676.75733098693
Silver Sword	4	2-gamb-2-petra	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	13249.08115155849	219676.75733098693
Silver Sword	5	2-gamb-2-petra	DEF%/DEF%/CD	0/7/13/0	0/4/16/0	13249.08115155849	219676.75733098693
Dull Blade	1	2-glad-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199370.463753408
Dull Blade	2	2-glad-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199370.463753408
Dull Blade	3	2-glad-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199370.463753408
Dull Blade	4	2-glad-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199370.463753408
Dull Blade	5	2-glad-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199370.463753408
Dull Blade	1	2-glad-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	10670.374948319999	185591.70377075794
Dull Blade	2	2-glad-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	10670.374948319999	185591.70377075794
Dull Blade	3	2-glad-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	10670.374948319999	185591.70377075794
Dull Blade	4	2-glad-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	10670.374948319999	185591.70377075794
Dull Blade	5	2-glad-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	10670.374948319999	185591.70377075794
Dull Blade	1	2-petra-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199431.37492616798
Dull Blade	2	2-petra-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199431.37492616798
Dull Blade	3	2-petra-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199431.37492616798
Dull Blade	4	2-petra-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199431.37492616798
Dull Blade	5	2-petra-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11582.89276032	199431.37492616798
Dull Blade	1	2-def-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191161.982937315
Dull Blade	2	2-def-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191161.982937315
Dull Blade	3	2-def-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191161.982937315
Dull Blade	4	2-def-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191161.982937315
Dull Blade	5	2-def-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191161.982937315
Dull Blade	1	2-def-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191510.56969536497
Dull Blade	2	2-def-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191510.56969536497
Dull Blade	3	2-def-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191510.56969536497
Dull Blade	4	2-def-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191510.56969536497
Dull Blade	5	2-def-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11433.894516	191510.56969536497
Dull Blade	1	2-def-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12411.707615999998	206249.03993423996
Dull Blade	2	2-def-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12411.707615999998	206249.03993423996
Dull Blade	3	2-def-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12411.707615999998	206249.03993423996
Dull Blade	4	2-def-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12411.707615999998	206249.03993423996
Dull Blade	5	2-def-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12411.707615999998	206249.03993423996
Dull Blade	1	2-gamb-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192378.58475231502
Dull Blade	2	2-gamb-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192378.58475231502
Dull Blade	3	2-gamb-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192378.58475231502
Dull Blade	4	2-gamb-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192378.58475231502
Dull Blade	5	2-gamb-2-glad	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192378.58475231502
Dull Blade	1	2-gamb-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192693.35266036497
Dull Blade	2	2-gamb-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192693.35266036497
Dull Blade	3	2-gamb-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192693.35266036497
Dull Blade	4	2-gamb-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192693.35266036497
Dull Blade	5	2-gamb-2-no	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	11474.407764	192693.35266036497
Dull Blade	1	2-gamb-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12355.247664	205977.22489923998
Dull Blade	2	2-gamb-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12355.247664	205977.22489923998
Dull Blade	3	2-gamb-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12355.247664	205977.22489923998
Dull Blade	4	2-gamb-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12355.247664	205977.22489923998
Dull Blade	5	2-gamb-2-petra	ATK%/GEO/DEF%	0/20/0/0	0/20/0/0	12355.247664	205977.22489923998
Dull Blade	1	2-glad-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188291.87532913534
Dull Blade	2	2-glad-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188291.87532913534
Dull Blade	3	2-glad-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188291.87532913534
Dull Blade	4	2-glad-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188291.87532913534
Dull Blade	5	2-glad-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188291.87532913534
Dull Blade	1	2-glad-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	9751.219817472	175678.38692452235
Dull Blade	2	2-glad-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	9751.219817472	175678.38692452235
Dull Blade	3	2-glad-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	9751.219817472	175678.38692452235
Dull Blade	4	2-glad-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	9751.219817472	175678.38692452235
Dull Blade	5	2-glad-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	9751.219817472	175678.38692452235
Dull Blade	1	2-petra-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188362.02717249456
Dull Blade	2	2-petra-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188362.02717249456
Dull Blade	3	2-petra-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188362.02717249456
Dull Blade	4	2-petra-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188362.02717249456
Dull Blade	5	2-petra-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10585.132572672	188362.02717249456
Dull Blade	1	2-def-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182093.71819878632
Dull Blade	2	2-def-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182093.71819878632
Dull Blade	3	2-def-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182093.71819878632
Dull Blade	4	2-def-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182093.71819878632
Dull Blade	5	2-def-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182093.71819878632
Dull Blade	1	2-def-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182495.1881186673
Dull Blade	2	2-def-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182495.1881186673
Dull Blade	3	2-def-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182495.1881186673
Dull Blade	4	2-def-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182495.1881186673
Dull Blade	5	2-def-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10630.5708902976	182495.1881186673
Dull Blade	1	2-def-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11539.684706457598	196213.98184764475
Dull Blade	2	2-def-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11539.684706457598	196213.98184764475
Dull Blade	3	2-def-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11539.684706457598	196213.98184764475
Dull Blade	4	2-def-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11539.684706457598	196213.98184764475
Dull Blade	5	2-def-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11539.684706457598	196213.98184764475
Dull Blade	1	2-gamb-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179154.0736942863
Dull Blade	2	2-gamb-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179154.0736942863
Dull Blade	3	2-gamb-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179154.0736942863
Dull Blade	4	2-gamb-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179154.0736942863
Dull Blade	5	2-gamb-2-glad	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179154.0736942863
Dull Blade	1	2-gamb-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179516.59419716732
Dull Blade	2	2-gamb-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179516.59419716732
Dull Blade	3	2-gamb-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179516.59419716732
Dull Blade	4	2-gamb-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179516.59419716732
Dull Blade	5	2-gamb-2-no	ATK%/GEO/CR	0/20/0/0	0/20/0/0	10387.8427133376	179516.59419716732
Dull Blade	1	2-gamb-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11185.271785497602	191560.1167661448
Dull Blade	2	2-gamb-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11185.271785497602	191560.1167661448
Dull Blade	3	2-gamb-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11185.271785497602	191560.1167661448
Dull Blade	4	2-gamb-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11185.271785497602	191560.1167661448
Dull Blade	5	2-gamb-2-petra	ATK%/GEO/CR	0/20/0/0	0/20/0/0	11185.271785497602	191560.1167661448
Dull Blade	1	2-glad-2-petra	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175514.4765478402
Dull Blade	2	2-glad-2-petra	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175514.4765478402
Dull Blade	3	2-glad-2-petra	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175514.4765478402
Dull Blade	4	2-glad-2-petra	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175514.4765478402
Dull Blade	5	2-glad-2-petra	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175514.4765478402
Dull Blade	1	2-glad-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	8845.743387670733	164161.12559505602
Dull Blade	2	2-glad-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	8845.743387670733	164161.12559505602
Dull Blade	3	2-glad-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	8845.743387670733	164161.12559505602
Dull Blade	4	2-glad-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	8845.743387670733	164161.12559505602
Dull Blade	5	2-glad-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	8845.743387670733	164161.12559505602
Dull Blade	1	2-petra-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175592.6378835769
Dull Blade	2	2-petra-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175592.6378835769
Dull Blade	3	2-petra-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175592.6378835769
Dull Blade	4	2-petra-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175592.6378835769
Dull Blade	5	2-petra-2-no	ATK%/GEO/CD	0/16/4/0	0/13/7/0	9602.220872363212	175592.6378835769
Dull Blade	1	2-def-2-glad	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171510.0005587358
Dull Blade	2	2-def-2-glad	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171510.0005587358
Dull Blade	3	2-def-2-glad	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171510.0005587358
Dull Blade	4	2-def-2-glad	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171510.0005587358
Dull Blade	5	2-def-2-glad	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171510.0005587358
Dull Blade	1	2-def-2-no	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171973.56286048546
Dull Blade	2	2-def-2-no	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171973.56286048546
Dull Blade	3	2-def-2-no	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171973.56286048546
Dull Blade	4	2-def-2-no	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171973.56286048546
Dull Blade	5	2-def-2-no	ATK%/GEO/CD	0/14/6/0	0/11/9/0	9760.45517138734	171973.56286048546
Dull Blade	1	2-def-2-petra	ATK%/GEO/CD	0/14/6/0	0/11/9/0	10595.157723102335	184500.5600338624
Dull Blade	2	2-def-2-petra	ATK%/GEO/CD	0/14/6/0	0/11/9/0	10595.157723102335	184500.5600338624
Dull Blade	3	2-def-2-petra	ATK%/GEO/CD	0/14/6/0	0/11/9/0	10595.157723102335	184500.5600338624
Dull Blade	4	2-def-2-petra	ATK%/GEO/CD	0/14/6/0	0/11/9/0	10595.157723102335	184500.5600338624
Dull Blade	5	2-def-2-petra	ATK%/GEO/CD	0/14/6/0	0/11/9/0	10595.157723102335	184500.5600338624
Dull Blade	1	2-gamb-2-glad	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	164716.98535946143
Dull Blade	2	2-gamb-2-glad	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	164716.98535946143
Dull Blade	3	2-gamb-2-glad	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	164716.98535946143
Dull Blade	4	2-gamb-2-glad	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	164716.98535946143
Dull Blade	5	2-gamb-2-glad	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	164716.98535946143
Dull Blade	1	2-gamb-2-no	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	165104.15074621674
Dull Blade	2	2-gamb-2-no	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	165104.15074621674
Dull Blade	3	2-gamb-2-no	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	165104.15074621674
Dull Blade	4	2-gamb-2-no	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	165104.15074621674
Dull Blade	5	2-gamb-2-no	ATK%/GEO/CD	0/17/3/0	0/14/6/0	9378.402552637059	165104.15074621674
Dull Blade	1	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/14/6/0	10098.341336104591	175923.19640192087
Dull Blade	2	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/14/6/0	10098.341336104591	175923.19640192087
Dull Blade	3	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/14/6/0	10098.341336104591	175923.19640192087
Dull Blade	4	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/14/6/0	10098.341336104591	175923.19640192087
Dull Blade	5	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/14/6/0	10098.341336104591	175923.19640192087
Dull Blade	1	2-glad-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/20/0/0	13974.967319039999	230957.42212223998
